time, light, accx, accy, accz,
102.048, 1.46541, 0.0394535, -0.0510515, 9.79702, 
102.08, 1.46119, -0.0534584, -0.00946089, 9.84225, 
102.112, 1.47276, -0.00612591, 0.00307263, 9.76328, 
102.144, 1.47006, 0.0168941, -0.038827, 9.77364, 
102.176, 1.46622, 0.0993811, -0.0123557, 9.7675, 
102.208, 1.46258, 0.0409554, 0.0607663, 9.79051, 
102.24, 1.47, -0.0301461, -0.0423336, 9.78196, 
102.272, 1.47381, -0.066189, -0.0226805, 9.84795, 
102.304, 1.47486, 0.0295249, -0.0299542, 9.80238, 
102.336, 1.46605, -0.00677516, -0.0255395, 9.79392, 
102.368, 1.46545, 0.0221805, -0.0049997, 9.83265, 
102.4, 1.47446, -0.0174108, -0.00979722, 9.82175, 
102.432, 1.46862, 0.0390272, -0.000380685, 9.78518, 
102.464, 1.4657, 0.0286119, 0.0152929, 9.84103, 
102.496, 1.47526, -0.0254306, 0.053952, 9.90105, 
102.528, 1.47212, -0.0298134, -0.0858764, 9.83406, 
102.56, 1.46802, 0.0220155, -0.00114664, 9.87569, 
102.592, 1.4688, 0.00776616, -0.0490415, 9.85092, 
102.624, 1.47199, 0.0559871, -0.0822252, 9.87912, 
102.656, 1.46848, 0.0109272, 0.0128731, 9.8395, 
102.688, 1.46587, -0.0627458, -0.0209087, 9.79668, 
102.72, 1.47441, -0.00936408, 0.101946, 9.73081, 
102.752, 1.46846, -0.0208475, 0.0544055, 9.75067, 
102.784, 1.46693, -0.0290664, -0.0502413, 9.7531, 
102.816, 1.46333, 0.00971685, 0.00161625, 9.77662, 
102.848, 1.46455, -0.0291773, -0.0655542, 9.7295, 
102.88, 1.46173, -0.0373571, -0.0107347, 9.73652, 
102.912, 1.47151, -0.0482612, 0.0725212, 9.82797, 
102.944, 1.46925, -0.045275, -0.0494514, 9.87968, 
102.976, 1.46346, 0.0581128, 0.065537, 9.77885, 
103.008, 1.4737, 0.0408561, -0.0365627, 9.85854, 
103.04, 1.47614, -0.0693027, -0.0188714, 9.79706, 
103.072, 1.46274, 0.00160294, 0.0499093, 9.81701, 
103.104, 1.46402, 0.0228065, 0.059968, 9.82624, 
103.136, 1.47531, -0.116055, -0.0166699, 9.8258, 
103.168, 1.47274, 0.0110983, -0.020272, 9.82184, 
103.2, 1.46454, -0.0242871, 0.0819006, 9.83788, 
103.232, 1.47596, 0.0923851, 0.0140964, 9.80201, 
103.264, 1.4719, -0.0476436, -0.028913, 9.81221, 
103.296, 1.46618, 0.0318638, -0.0594584, 9.77246, 
103.328, 1.47162, -0.0496607, 0.0135141, 9.71291, 
103.36, 1.46163, 0.0168533, -0.00282831, 9.8815, 
103.392, 1.46841, 0.0529524, -0.0354938, 9.73312, 
103.424, 1.46942, -0.00852797, 0.0356073, 9.73909, 
103.456, 1.46276, 0.0510733, 0.0101115, 9.74923, 
103.488, 1.46457, -0.0327387, 0.0702294, 9.69678, 
103.52, 1.47181, -0.0109137, -0.0424288, 9.83686, 
103.552, 1.46095, 0.0171727, -0.078666, 9.81771, 
103.584, 1.46449, -0.0619287, -0.00170166, 9.77748, 
103.616, 1.46478, -0.0147414, 0.0662107, 9.73034, 
103.648, 1.47558, -0.0440491, 0.0295413, 9.77395, 
103.68, 1.46153, -0.027557, 0.0315893, 9.92945, 
103.712, 1.4734, -0.0770932, -0.0149865, 9.75404, 
103.744, 1.46959, -0.0190731, -0.0558182, 9.8123, 
103.776, 1.46994, -0.126227, 0.0105683, 9.8104, 
103.808, 1.4619, -0.0298775, 0.0408183, 9.84386, 
103.84, 1.46389, 0.0512927, -0.0130664, 9.83271, 
103.872, 1.46231, 0.0793926, 0.0110956, 9.79603, 
103.904, 1.46593, -0.0192476, 0.0612376, 9.76959, 
103.936, 1.46598, 0.00851371, -0.0566403, 9.74566, 
103.968, 1.46243, -0.0234238, -0.011964, 9.83026, 
104, 1.47034, 0.0578915, -0.0697257, 9.81755, 
104.032, 1.46544, 0.0112647, 0.0346084, 9.79984, 
104.064, 1.47135, -0.0141144, 0.0842647, 9.80512, 
104.096, 1.47265, 0.0310166, -0.00585633, 9.80223, 
104.128, 1.4734, 0.0351402, 0.00950156, 9.78855, 
104.16, 1.47028, -0.00483808, 0.0290285, 9.8999, 
104.192, 1.4721, -0.0186615, -0.0256608, 9.83479, 
104.224, 1.46198, 0.0200983, 0.0615668, 9.82491, 
104.256, 1.46298, -0.00542268, 0.0744699, 9.72266, 
104.288, 1.46245, 0.0163834, 0.010506, 9.78576, 
104.32, 1.4717, 0.0199954, -0.00538242, 9.74224, 
104.352, 1.4754, -0.00909427, -0.000477811, 9.79698, 
104.384, 1.46727, 0.00919815, -0.0192316, 9.79257, 
104.416, 1.46664, 0.0143649, -0.0508815, 9.77909, 
104.448, 1.4717, 0.058968, 0.00622721, 9.8158, 
104.48, 1.4647, 0.0320731, -0.0263938, 9.88588, 
104.512, 1.4749, -0.0293838, -0.111421, 9.94821, 
104.544, 1.4706, -0.0232753, 0.0625943, 9.82336, 
104.576, 1.46153, 0.0455984, -0.0288924, 9.87668, 
104.608, 1.47366, -0.00640105, 0.0471708, 9.79021, 
104.64, 1.4741, -0.0443904, -0.0387025, 9.77545, 
104.672, 1.46435, 0.0105682, 0.0810662, 9.87691, 
104.704, 1.46505, 0.00741825, 0.0233897, 9.82984, 
104.736, 1.46586, -0.0705025, -0.0379082, 9.77292, 
104.768, 1.46234, 0.0151142, -0.0147374, 9.75935, 
104.8, 1.4672, -0.0185765, -0.0189214, 9.85923, 
104.832, 1.47469, -0.00179994, 0.092973, 9.81249, 
104.864, 1.46395, 0.129814, -0.130232, 9.82911, 
104.896, 1.4659, -0.0422059, 0.116618, 9.78236, 
104.928, 1.4697, 0.0282442, -0.0141697, 9.83884, 
104.96, 1.46971, 0.0991078, 0.0635679, 9.81989, 
104.992, 1.46474, -0.131228, 0.0972203, 9.7742, 
105.024, 1.46965, 0.0385815, -0.0430276, 9.79015, 
105.056, 1.46362, 0.0603879, -0.0462808, 9.80496, 
105.088, 1.46373, 0.0986701, -0.0308454, 9.72832, 
105.12, 1.47278, -0.0117644, 0.0314781, 9.78152, 
105.152, 1.47033, -0.00561181, -0.0316429, 9.78311, 
105.184, 1.47219, -0.0141721, -0.0444764, 9.70473, 
105.216, 1.47367, -0.103382, 0.00825296, 9.76675, 
105.248, 1.47496, 0.0510944, 0.0198424, 9.76733, 
105.28, 1.46938, 0.040085, 0.0798237, 9.78839, 
105.312, 1.46916, -0.00466236, 0.0956414, 9.94021, 
105.344, 1.47052, 0.0475373, 0.034682, 9.79401, 
105.376, 1.47499, -0.0156069, 0.00225183, 9.79534, 
105.408, 1.47001, 0.0468821, 0.0194808, 9.79404, 
105.44, 1.47014, -0.00909581, 0.00815622, 9.86114, 
105.472, 1.475, -0.0241179, 0.0756316, 9.80651, 
105.504, 1.47408, -0.0260506, 0.00137348, 9.82883, 
105.536, 1.46999, -0.0874508, 0.0253453, 9.79711, 
105.568, 1.47543, 0.0357867, -0.0405033, 9.78789, 
105.6, 1.46128, 0.0609508, -0.0589788, 9.92541, 
105.632, 1.46796, 0.061111, 0.0252694, 9.84465, 
105.664, 1.46329, 0.0162921, 0.0312642, 9.79969, 
105.696, 1.46806, -0.0400705, -0.0205526, 9.77905, 
105.728, 1.47197, 0.0051035, 0.0579588, 9.79092, 
105.76, 1.46124, 0.0371451, 0.0223124, 9.84764, 
105.792, 1.4634, 0.0257022, -0.079123, 9.78806, 
105.824, 1.47007, -0.0304681, 0.0511032, 9.76537, 
105.856, 1.47474, 0.0526343, -0.00629913, 9.82777, 
105.888, 1.4686, -0.00453709, -0.0508991, 9.79728, 
105.92, 1.47473, -0.00749796, 0.0368667, 9.75125, 
105.952, 1.46097, 0.0859568, 0.0157556, 9.76428, 
105.984, 1.47382, -0.0454104, 0.0900861, 9.89039, 
106.016, 1.47531, 0.0486281, 0.0552425, 9.8535, 
106.048, 1.46925, -0.0206031, 0.00280178, 9.85197, 
106.08, 1.4634, -0.0233714, -0.0387958, 9.8244, 
106.112, 1.47048, 0.0706196, -0.0485616, 9.84433, 
106.144, 1.46723, -0.000379051, -0.0403969, 9.80749, 
106.176, 1.47463, -0.0173833, -0.0759265, 9.86888, 
106.208, 1.46114, -0.0761609, -0.0516906, 9.79232, 
106.24, 1.47125, 0.031443, 0.00240963, 9.87567, 
106.272, 1.46435, 0.103567, 0.011011, 9.78268, 
106.304, 1.46838, 0.0232103, 0.0359989, 9.88952, 
106.336, 1.46122, -0.0623885, 0.0138812, 9.76297, 
106.368, 1.46717, -0.0269931, 0.0103357, 9.88009, 
106.4, 1.46487, -0.0978561, 0.0665467, 9.79702, 
106.432, 1.46815, 0.00875618, -0.0393022, 9.87614, 
106.464, 1.46106, -0.014982, 0.0532607, 9.77412, 
106.496, 1.46516, -0.0254788, 0.0158995, 9.82543, 
106.528, 1.47205, -0.0445657, 0.0305134, 9.8032, 
106.56, 1.46938, -0.0138626, 0.0217136, 9.85669, 
